locationID,categoryID,price
861,21,7621
791,8,3771
1163,21,9009
2205,37,3899
1036,58,520
652,37,3217
525,59,7040
1869,39,707
1519,1,5269
1105,36,2288
2748,46,7775
2571,45,8726
1608,51,8941
369,8,8914
1503,25,2675
3485,43,2769
3025,23,7631
1024,37,7597
1112,54,4010
1536,30,6531
8,18,6067
3427,36,7215
3992,37,8900
221,9,999
1193,7,7247
2725,43,2302
2690,8,4945
232,36,4597
1509,6,1001
551,60,6244
328,5,2720
859,54,4560
1518,49,517
957,36,1611
1625,60,2460
486,6,7495
2862,11,4384
754,28,9973
3820,25,939
1567,2,4800
553,23,5595
933,8,5780
1622,34,2707
1014,11,7062
3703,22,2640
2933,61,5499
2109,26,8200
1978,50,6654
1632,41,7965
3805,35,3716
450,31,7654
1071,43,5673
2847,13,971
380,45,8628
2749,26,8435
2039,18,1252
457,38,2980
2743,23,6570
2892,40,6063
126,16,6926
965,32,6708
3715,25,3738
1975,34,7413
719,2,9627
1114,60,5246
284,12,4873
719,31,7487
858,28,7422
2139,5,4936
1809,53,8566
1506,10,7801
3896,12,2295
1231,40,2171
1270,27,2037
2025,12,2947
658,43,1661
640,49,3380
2079,13,4998
3808,40,3344
2,58,5438
2678,51,9975
166,41,904
2780,7,3345
1605,11,8545
1013,46,3032
695,4,2485
60,6,2824
2674,56,1583
666,22,4432
1306,53,6445
1297,32,3784
2289,34,3809
2160,51,9197
897,27,3285
883,46,4947
163,59,4855
2428,13,7265
391,3,9402
292,16,8914
423,22,9074
3013,54,5551
676,58,8765
3423,13,1165
866,58,745
1569,24,7438
1710,21,5587
1330,54,4756
2528,35,932
2771,39,7057
205,2,7124
703,59,5491
3059,16,4466
1808,43,1115
1687,58,8333
1515,8,7801
758,37,6069
789,42,4921
2195,1,2069
780,43,7410
3203,10,4951
29,30,2550
1916,36,9048
3729,43,9663
906,20,6423
3666,47,2525
3488,5,7622
901,51,6641
8,32,2149
3107,50,1293
1893,15,6367
3684,49,4890
2533,16,8543
3965,14,2725
407,18,9030
3478,53,7690
1482,34,9827
3678,26,6431
3577,19,6901
1288,18,7607
743,38,9392
2948,50,1846
3957,15,4676
771,25,5165
907,24,8338
3427,13,3583
1536,58,4070
819,56,1691
1664,15,4884
45,55,1166
1895,30,1295
3125,39,752
1629,6,4885
608,23,788
1283,26,8538
1715,28,9570
3473,11,4470
3568,6,5851
3547,56,4657
2949,5,1503
3993,16,8122
1009,39,7765
2723,37,9028
1726,47,7571
456,18,6719
2111,14,8911
1237,27,5400
1079,30,3205
829,54,9848
3484,6,9811
1677,22,7827
354,44,676
2550,44,2791
3274,20,2125
2334,44,5780
1251,30,9452
135,40,3669
2007,21,6547
160,9,526
2879,52,8082
2912,11,1185
1186,23,8535
3188,40,4741
2911,13,7919
1668,42,4413
2076,53,4268
2875,37,1252
204,34,2515
1070,22,3003
2776,1,7710
2886,13,6415
2938,1,7478
514,18,3759
1908,12,3404
3700,48,5264
2431,14,1589
352,4,2753
424,13,2479
3244,21,3676
2834,28,588
2778,3,9482
1109,60,8645
235,44,5875
1100,24,6760
2403,8,8620
2252,34,2161
2355,19,9254
23,18,9584
3142,61,2178
1766,46,1987
2973,56,1538
3725,51,9061
2280,34,2741
1571,37,9523
3207,39,9834
1716,26,5502
1916,17,8730
212,22,768
1051,31,6959
2881,25,6260
523,20,1597
2488,1,6019
2934,61,8866
3514,28,6478
1448,6,7879
2260,46,9840
752,31,7873
2045,12,8379
2547,53,2116
1511,56,4897
3508,53,5714
731,2,7474
744,28,3536
2397,46,7471
2415,39,2643
3019,1,6192
3887,48,725
2382,46,1328
1226,3,7099
1773,10,3157
767,3,2822
2993,53,2340
98,53,1864
1177,8,9657
3987,20,7327
1123,46,5912
1626,1,2909
2302,16,2145
2684,20,6032
2266,34,4712
2336,61,8349
1785,43,8638
717,7,7537
1978,3,2238
2334,24,2577
3204,4,9233
2411,51,8301
524,21,1409
896,59,9576
392,2,9647
128,50,6594
306,49,6410
3185,47,3075
850,51,6627
2510,6,1458
3156,60,7444
2857,29,6527
3334,45,3128
725,21,9162
3094,35,3390
536,60,3641
871,17,5327
113,34,4230
2542,29,9771
3614,56,597
754,6,4866
1089,48,9865
1799,25,9639
3028,36,998
2556,34,992
1589,2,1147
1505,40,3185
2725,22,1923
1837,7,1890
3405,49,7355
596,14,6959
3649,42,1282
2839,3,3577
345,44,4648
2756,53,9431
1161,39,2585
1552,2,6088
909,49,8104
1983,55,7535
1121,1,2347
1196,3,3491
1245,16,6121
1807,49,4401
1785,2,3244
1958,48,4380
2160,36,1746
2803,29,6418
1978,12,8139
1033,17,6633
925,59,7336
3911,21,7080
2682,48,582
3101,48,8689
2862,14,3135
1281,45,5148
1520,11,614
2487,1,881
2866,49,4736
78,13,6141
1489,8,757
448,17,8492
450,25,1490
3889,42,4998
197,18,5955
2125,9,7587
2491,15,7591
2662,41,4912
2248,33,6472
2022,50,5220
820,20,8707
805,52,3654
3036,7,1176
1628,45,7237
867,11,5826
2971,21,8365
1490,50,766
2901,14,6520
1663,23,8121
205,37,841
2255,51,6079
16,59,4245
1880,8,3191
144,23,3974
147,14,8925
3453,23,3327
2383,16,5414
1578,41,2210
3208,43,9040
3032,18,8929
3569,47,9570
3342,40,7743
1400,41,8822
3321,13,2193
2095,1,7184
1045,6,9296
1002,55,2370
3623,60,9606
3152,17,6632
3629,59,7222
1267,31,6177
2595,2,1480
3930,23,8730
115,8,8065
776,40,1597
808,57,2643
3289,2,1834
3485,26,4351
1666,35,9477
2318,29,5219
2451,27,5939
2080,12,630
602,53,7068
1352,12,9478
216,52,6660
1744,23,5526
709,12,7014
1092,1,7128
3898,54,7160
835,36,6311
274,52,4342
2655,2,4495
3434,44,7066
597,44,4547
3023,2,9458
2886,27,3204
2586,1,745
584,26,9592
1223,4,6360
88,44,6821
2838,10,8219
2208,49,5434
2272,23,5111
1854,7,4739
461,11,1399
1882,48,4431
242,19,3808
3475,40,1036
776,17,1641
12,13,8872
3639,61,8270
1936,4,7369
3277,12,8669
2033,49,7835
2006,50,3800
2300,61,2615
747,18,6766
137,38,6751
3443,58,4789
2186,14,7628
1603,10,3257
3139,14,2473
3493,10,6218
1613,9,6757
1569,7,6125
2887,1,6986
3057,57,5905
2518,4,5186
3211,9,9070
1700,33,3057
1797,6,9082
3547,8,6762
2482,57,8100
3050,45,3698
153,5,1926
2348,60,623
159,37,7352
3398,19,6055
728,9,3652
3446,10,9266
3070,17,3961
2156,61,5637
2313,28,7110
2040,29,8530
19,38,804
1146,2,7715
2565,9,9430
2647,39,2334
1700,52,7728
1922,44,2630
3246,47,5713
3335,47,4929
3520,36,7732
2325,8,635
1176,54,7840
464,33,7597
738,7,1439
3535,32,1714
332,60,5336
960,28,3113
2113,52,8394
3860,33,7597
2298,54,1400
90,24,8565
3264,48,2063
3894,16,5555
15,17,1140
2965,26,2385
1543,44,6702
3681,50,7627
1166,7,4914
2814,36,1505
2271,34,8253
1151,12,4404
1722,36,2956
2802,37,9068
1429,23,3195
2967,60,6479
552,19,7255
573,45,6656
3334,41,9136
1973,38,9219
3974,33,3086
113,36,9056
1351,58,6198
1372,29,6707
1641,34,9916
111,53,606
2591,7,9425
3099,11,1701
3817,15,2282
3647,51,5459
674,49,6199
2607,43,8609
2217,6,2535
1573,54,9239
1492,26,679
2511,32,898
162,35,3550
922,5,4762
3543,35,9909
1147,23,4981
670,2,7551
1050,21,6058
3897,11,9304
1062,19,631
2326,53,3893
3454,7,6751
1206,60,5859
1590,61,7385
1270,30,2196
3358,11,4107
219,43,9154
885,47,1162
2246,28,9960
2316,29,9590
1011,23,1985
2517,33,8404
3690,42,7959
361,25,3560
3369,35,9272
1423,37,5971
503,9,7567
1040,23,6502
1941,60,6064
1943,42,2784
2164,48,617
2714,52,8228
1800,45,3824
2527,40,8236
1741,32,4576
2712,60,6880
1371,8,4610
3412,49,5080
2616,31,4252
3448,13,5913
948,34,7136
71,5,2646
3439,28,9248
2421,57,1923
1972,26,7141
2928,18,2182
2073,57,2096
727,35,8638
2298,49,9148
626,48,4983
481,28,8512
297,42,4006
3639,18,2610
1695,9,7015
1994,31,8386
1222,13,8606
3820,32,6822
2096,11,4963
212,16,5919
319,22,4759
843,5,9721
1498,6,1613
1396,36,5086
1411,31,8217
951,34,3569
3161,52,5902
2511,28,7681
1057,32,9704
896,44,1127
1383,4,2662
850,60,3168
1011,6,8201
226,6,4173
2543,30,1641
2923,19,6597
1303,9,3605
1234,13,2323
305,5,7757
212,26,3047
3945,15,3980
3161,32,2008
2172,26,3320
173,34,9011
2599,40,8852
2194,2,8405
1811,16,1476
3175,45,9059
3011,15,5193
1459,20,6286
2,24,5646
125,21,7181
440,15,7323
1838,14,4664
3622,12,5915
45,51,6062
429,57,1885
2682,41,4743
1112,21,6142
1415,27,4639
2819,36,3158
1037,15,7558
2054,21,8128
1987,22,8586
3053,39,1607
2234,5,2641
2710,53,2728
2343,50,7952
3881,27,3908
457,49,6966
3068,22,5364
271,21,1009
3631,22,1999
1511,30,6635
3645,12,9827
229,50,987
2135,31,6565
695,41,7301
813,57,5000
3851,50,501
71,9,1881
3630,58,2823
2446,9,2010
1531,32,4538
2980,19,5730
2362,52,4180
3211,39,2207
3806,50,5914
1643,43,5215
1056,48,4398
979,59,7883
489,60,3214
1086,12,1000
1742,43,4921
1529,8,6358
86,51,8246
277,44,2920
219,29,7232
1876,60,7405
1414,6,2523
2142,58,7382
3847,44,862
2441,19,7156
1990,28,1820
520,17,7738
3526,25,8985
3345,33,3548
3859,41,8301
231,7,2763
1920,34,7132
2220,38,4478
3451,47,2888
644,45,2512
3117,48,7565
410,56,7834
2429,8,3545
1453,50,5981
1220,23,7435
3019,1,6723
1958,2,4868
2800,19,4447
301,52,9721
2274,53,4543
3321,16,2244
1078,55,930
438,15,2009
1963,28,2057
96,39,5400
433,33,8372
1831,32,3318
2944,28,6597
1489,45,5129
889,35,2305
891,44,1091
3280,44,6844
2394,32,5351
1575,40,3788
3446,3,2807
2400,38,1312
3530,61,6484
1722,30,6911
681,37,8504
2473,43,3104
3174,61,5314
2128,50,5660
1960,30,6809
2409,37,9404
3539,4,1861
2337,22,8023
2032,44,3407
215,26,4862
132,1,3020
1539,29,7347
2513,4,3613
1111,43,9014
1004,9,8911
2668,1,6668
697,34,3248
1295,40,2368
3639,23,4966
2221,36,4485
2819,26,6128
1781,50,4561
2019,58,7713
2718,13,1090
455,42,9333
2119,1,8429
3933,26,9875
3707,39,3157
638,46,4347
2732,18,8121
2131,52,7962
3963,45,714
2883,21,1646
1176,48,9388
3766,58,8246
2617,27,5286
1674,12,1828
3982,20,6638
342,2,6414
2206,34,6522
631,17,7131
1056,50,4318
3251,2,6570
2267,13,5949
1839,42,5833
3196,47,5492
3730,8,3190
1680,60,8613
3301,38,7892
1956,51,6358
3351,8,7202
2898,10,5231
3088,13,2274
1691,12,4177
3515,33,3214
1747,36,7093
1856,4,8111
1692,14,8255
1647,3,662
1059,24,8703
3286,38,1407
646,23,4818
1701,5,3917
450,46,1795
2443,60,7469
763,12,1443
2129,58,9899
2905,12,6484
14,1,3961
868,14,1887
2252,50,8241
3606,55,2418
437,40,9536
23,48,587
3943,10,1125
3166,46,1556
2378,50,9255
3002,51,2732
2018,35,3863
2360,18,5916
2250,57,8444
1964,6,2096
199,22,3375
2825,39,6211
1473,54,9535
679,28,4238
3080,21,1055
3116,11,2477
3496,44,4024
1646,24,6330
2559,27,7582
3634,48,8843
760,43,7377
3320,20,5235
3007,2,2296
3042,43,8445
2461,24,6464
1751,55,2152
1623,32,5893
2472,51,2906
3789,61,6156
1237,33,1144
3023,39,8166
3103,45,3311
3722,45,916
2136,46,5574
307,31,6425
3941,14,6707
2634,4,5141
1490,3,9698
2539,26,7410
3398,12,3048
1705,5,6352
3760,14,7672
922,19,5679
2124,28,1725
408,31,3292
2784,56,4179
385,14,2696
3777,15,1610
2806,3,6422
2996,34,5577
594,11,7664
3456,3,2671
3375,53,6080
2756,36,6322
1142,11,5580
2882,2,5326
1446,27,5281
1328,12,7001
1123,57,6742
3279,37,4403
3257,14,3785
2583,39,1772
1252,57,7349
1299,47,1319
3215,27,6352
2369,35,1597
717,58,5034
3504,50,8203
3174,3,2268
2073,33,7755
1718,18,4327
407,36,2104
1616,8,2249
3511,59,6055
1975,46,6619
2368,33,6164
1886,41,975
1491,60,5030
2891,56,6741
1630,28,8392
1975,49,4518
3755,22,6896
1322,49,7528
825,29,5135
1939,55,5526
2694,21,2379
3008,24,5676
298,22,2294
1578,42,5797
1627,40,4420
1573,17,5668
3507,25,5374
134,47,8818
2538,25,4508
146,37,3912
2014,29,5106
1591,23,1001
1281,19,9543
1115,11,4783
1518,47,2326
2535,47,9996
1211,7,7429
1044,40,7269
1661,41,5115
1672,10,2971
3171,57,757
2161,9,4700
835,60,7069
2829,29,595
789,50,1864
3881,16,3244
2213,59,9155
822,19,652
1797,37,6160
67,8,9510
200,10,8498
1937,7,6378
2970,34,6449
1932,22,7663
3841,53,7150
3541,41,5661
242,31,3347
2208,20,5373
1488,7,9404
849,45,6575
715,16,7668
3572,52,3561
318,3,7249
3450,47,8350
1581,3,6018
994,55,9346
2428,22,3030
530,11,6096
2107,33,4732
3599,31,8270
3882,27,5293
1571,2,5280
3315,45,9288
3210,11,6817
1227,1,9885
1629,16,6602
1038,4,6615
177,6,1900
1122,14,6833
1004,37,627
2276,6,3501
3180,54,6036
1222,47,3293
3508,15,2625
3499,46,3484
541,36,8916
2877,57,1371
1546,5,3351
2244,55,9745
728,37,9624
2219,14,9951
420,32,5389
2644,39,5337
1437,58,5528
2672,54,1763
2606,6,8502
1432,37,3521
2355,14,6469
2345,52,1177
2728,25,3816
2499,8,2431
65,44,4253
3474,25,7656
3885,51,6259
2926,8,662
1758,39,4116
707,23,8964
2137,15,625
773,39,8228
2829,22,3683
2706,55,953
3294,19,1999
2320,19,6672
1781,2,9821
3357,34,8660
3845,10,8994
2438,30,9590
689,28,5400
882,33,8478
1757,12,1574
376,54,8594
3889,59,5081
2096,17,7511
1220,30,2625
2640,30,8907
3920,23,6246
2710,46,5901
2101,51,5103
344,39,1722
2735,11,9204
2171,14,7892
2805,42,8158
3861,37,9689
797,29,1988
1596,36,5601
2499,49,7449
989,23,6447
2786,20,854
40,60,5760
1767,18,1848
2328,55,6199
3219,15,5866
676,14,3002
2872,13,604
3287,43,7452
207,38,3495
1400,11,678
2485,19,8185
182,43,2255
2843,52,4303
2244,29,2518
2362,3,9409
324,5,4702
3172,34,4126
3684,39,7079
2192,31,2040
2556,46,3534
32,27,4894
1702,28,9229
3845,27,770
1280,55,3864
3107,37,6298
1940,36,1971
1053,59,3458
2474,52,943
935,44,4127
2680,6,3149
2312,15,1482
798,31,9047
423,61,5904
3796,33,856
2884,47,3207
1527,4,1331
2481,19,7519
3749,33,4659
2160,41,900
2047,12,3854
345,15,4428
2231,3,974
2180,34,6331
2515,50,7898
593,11,5315
2386,34,6130
1502,27,9942
736,52,7895
3499,49,1480
3405,14,3492
1561,32,3599
2903,9,7067
2531,54,9512
3651,44,9388
637,22,8622
1756,11,578
2382,10,3667
1490,9,1480
1713,31,1292
2800,12,9855
2560,4,1494
1140,22,9510
1089,29,8856
3889,21,4376
533,48,8412
3333,51,7532
2910,57,4753
1401,16,6465
914,13,8416
2959,47,1398
975,18,9780
2702,11,8683
3373,37,8282
1378,58,5252
1699,5,6001
2606,30,3080
3956,7,1635
3745,50,5100
1460,22,1007
2835,1,6164
637,46,3015
371,50,4744
565,48,7658
246,38,966
2409,51,2819
2129,61,2181
795,59,3695
3168,47,979
2796,16,2026
298,10,4198
3597,54,2653
3126,6,1490
3301,59,7039
1866,37,7228
3381,37,3394
3417,21,5500
3199,6,6895
330,11,9901
1939,10,4358
3752,34,2011
3002,19,8236
3185,55,7504
3570,6,7162
710,12,8168
1740,20,7544
2425,47,5055
3368,60,3313
252,22,2824
1091,23,1010
1668,37,5399
3182,11,9079
2266,55,1827
1884,30,3222
2869,28,8031
498,46,2874
1639,44,5096
1671,14,7179
2337,16,1251
2445,37,5509
2487,31,5314
3653,51,2307
684,21,2280
346,43,8190
29,20,5877
1101,47,5435
2607,37,1890
2388,60,1629
668,61,1879
865,12,7786
2526,27,6357
3375,30,5353
580,45,1246
607,53,4343
1061,45,1689
1401,27,9130
222,21,1334
1791,51,7354
2537,32,1105
3493,52,5091
919,34,1505
2758,11,6561
2094,53,8021
991,7,7738
1294,46,5900
1886,45,4101
3209,34,4142
98,21,8741
2077,16,5731
2800,13,8837
3590,60,5517
358,7,3612
2190,33,1416
1033,30,1325
2089,20,3817
29,60,7386
3315,5,6367
3755,42,9560
2206,26,4304
1524,7,9339
1221,47,2611
1942,9,7881
3233,15,4218
1064,54,1395
2525,30,4693
1601,19,6851
2871,30,4521
3305,37,1367
1342,58,7481
2198,23,6798
836,11,4607
3266,12,8139
470,49,6946
3133,32,1206
3670,6,569
1965,41,8423
3822,7,8764
460,32,6040
3590,53,6157
1814,54,8546
1353,11,4381
2601,24,1406
2472,16,709
3218,23,8844
1805,45,4948
853,26,2882
37,56,8816
3594,26,9657
1096,35,9859
3400,58,2045
1345,46,4722
1578,48,3011
3779,7,2555
3200,3,4062
2821,6,7732
2947,54,1718
1967,47,2878
2509,57,6470
107,46,3228
1452,51,9189
450,7,8520
584,15,3600
3183,45,2214
3570,4,3869
134,48,1279
3192,12,7924
1646,34,2211
1423,8,5946
243,9,9838
824,2,3061
1247,27,6032
3965,35,2390
516,45,3345
995,17,9233
2252,5,5874
329,15,7636
3556,25,3264
2864,49,5486
500,8,4385
2815,16,9597
1127,27,8599
3805,52,8337
2416,47,9939
1103,24,6041
2667,43,4325
901,40,4336
874,32,8129
565,29,1486
3417,8,9131
373,21,5453
593,20,3176
2846,59,2060
1843,38,9930
3749,40,4976
3093,48,3138
2903,4,9769
625,18,6756
1013,30,4899
1684,37,6070
3746,55,7920
1957,48,5940
3374,33,7014
1958,48,7262
3226,33,3323
3522,40,4567
3573,25,7071
383,20,9837
3300,20,5804
3853,55,4566
3342,19,9661
3909,51,6712
171,6,9208
2951,57,1753
413,56,2355
2518,30,4052
3241,3,9130
2820,33,3566
682,23,4674
2264,23,9659
3463,38,3005
2538,44,5523
692,50,4408
2384,45,842
2918,14,9346
447,36,1907
95,36,3223
3822,6,4262
3939,7,6683
3155,41,5906
2681,17,7655
2394,2,9170
3000,37,5209
3881,54,9455
3671,23,9866
52,33,3421
1934,32,7868
431,9,799
1512,31,6555
2066,44,6310
1116,48,8914
1169,10,3698
885,11,7831
862,29,756
2746,61,2199
3989,27,5781
1250,58,8433
3698,27,7566
1320,58,4638
2024,31,4608
2067,26,9867
3881,33,7336
2861,6,9997
2838,54,4796
3698,3,3653
737,26,5684
3969,1,8421
2401,57,6725
3747,56,2736
2309,24,4131
3594,15,1791
959,49,3243
1151,55,2474
1069,13,5999
3070,22,4551
1958,42,9886
293,61,5218
358,33,5607
462,53,1007
3412,30,1593
1711,18,689
495,56,7052
887,50,2700
2470,21,3106
2354,5,4805
1440,25,2791
1739,42,9891
3578,29,7593
276,33,6318
1160,38,1850
1185,60,3642
453,53,8949
2638,51,7243
1311,60,7164
2902,28,7983
2694,8,6530
890,52,9410
5,45,1092
3155,50,923
2720,57,8061
1889,41,8672
142,17,4326
815,46,5647
3128,60,7376
3090,1,5951
2103,27,7082
1725,50,5292
1241,60,6213
2731,24,6406
2283,29,3068
623,35,1467
1229,11,1695
3480,22,8573
3251,20,8297
113,40,3747
1967,25,4703
1054,12,3294
1069,58,9748
800,18,1293
2776,60,7037
936,10,1448
902,53,5591
3074,26,6372
3509,45,9765
2841,11,3507
1810,2,8836
2992,1,7049
1512,22,678
1942,12,5999
176,44,3701
1436,53,9895
3033,38,5455
649,45,1233
2503,11,8786
787,18,9578
2298,24,3306
2225,52,7041
3283,34,6268
3407,59,3909
3459,53,829
1023,53,1855
1218,33,4252
1134,10,8510
3934,7,5768
944,30,5847
1621,1,2395
2694,9,5738
882,4,9446
42,38,8516
1150,45,4618
2259,50,3072
2402,34,1036
2209,54,7164
3704,40,4532
3180,35,3022
448,19,1779
3424,42,8450
552,38,7076
3284,2,1033
1435,13,4146
3943,32,750
3564,10,3423
3056,14,9139
1235,10,7659
1167,16,3488
1073,21,4392
1332,46,2972
3558,45,4387
1366,42,1882
994,21,4089
733,32,9577
3561,36,5979
399,3,8752
801,16,4660
1775,41,1226
453,33,719
3887,51,7878
3031,60,8472
3841,8,9841
1092,32,5624
1437,60,4754
1867,57,4695
2740,39,2122
1250,33,5203
812,57,4613
172,7,8912
1604,27,2883
3458,41,1898
433,36,9110
31,53,7412
1125,27,1577
801,21,4734
3036,38,7491
2140,41,6452
642,45,7031
1502,1,636
2954,8,5741
1188,5,6922
2486,56,7411
1439,29,2119
2503,21,3717
3694,24,9681
1245,2,4465
2669,13,9186
2760,47,4817
3288,2,5232
1983,2,3608
3298,45,9953
533,57,2914
441,58,827
2734,34,2693
972,28,7560
2727,56,1502
3311,10,6072
2199,18,8754
1489,18,2762
2190,9,5431
1947,15,6126
3533,51,974
3877,54,8094
1976,30,5567
3502,58,7046
3387,21,4550
1343,15,6987
706,41,4084
2501,39,3203
3760,52,1355
2914,9,8229
3046,45,1021
1577,16,6987
3295,21,1253
795,2,5893
2788,2,6327
3446,27,7582
3217,41,7195
1603,25,3553
2931,48,6053
3221,33,649
2518,50,3517
3712,22,6058
3970,12,9235
1151,43,8356
1078,36,5083
113,36,3736
1753,19,551
646,7,4140
1173,8,2051
2048,10,1593
3102,26,8485
2796,16,3584
1834,52,6196
2762,20,4583
620,57,9228
2719,47,7623
2626,46,4334
1902,6,5081
1183,57,1775
3925,24,6424
3269,18,8938
821,54,2298
1790,39,599
3304,11,5654
471,57,5213
1916,19,2482
1792,18,7118
1839,26,7917
2892,9,3509
1348,39,5322
1612,57,5052
1619,5,7048
717,6,5762
3308,22,813
2764,58,4000
3015,56,9282
3956,5,4813
3549,11,6731
703,17,3280
2013,8,7284
3618,12,6197
2744,8,2803
225,48,8454
2328,26,9217
2224,17,5784
3389,52,7847
1181,24,9813
2305,53,4442
3117,16,1649
1081,14,5587
1241,15,3494
1101,23,2536
388,7,1096
2338,52,9578
3238,10,9417
3294,29,9886
911,11,9831
3071,36,5262
2827,7,9616
1811,50,5184
3177,43,2647
359,24,8207
3551,45,8178
827,50,2012
3024,21,1925
524,8,989
3510,27,6587
1148,23,2740
2327,15,8545
1238,20,7386
3286,13,2603
3980,36,5962
1098,21,4591
1278,19,3092
2085,59,4463
1640,25,2262
2075,34,6492
826,27,2113
2139,61,2797
2088,12,8058
1855,49,4395
3565,43,8679
404,46,3115
2625,41,8341
1381,10,4728
2818,42,2895
1241,43,8495
2630,46,2341
665,35,3423
2514,55,4171
1955,12,2397
1190,13,8826
2629,3,8699
435,12,9838
3788,51,5520
2084,55,1676
2627,55,2688
3309,54,7512
28,39,2450
2630,7,3292
1047,17,3106
743,5,8675
1372,4,2754
339,31,4840
134,36,5893
1885,43,3412
3359,18,589
2704,38,976
1684,21,6077
2154,32,6003
1343,11,3698
1028,14,9496
1564,28,6987
1736,34,7873
2261,57,9623
3904,2,7775
1859,47,6236
1982,26,8690
3822,16,4932
2746,29,1444
2100,26,7034
3772,4,2479
2458,39,9781
2541,2,905
3187,40,4184
2684,16,954
2789,12,4898
3462,60,7931
3917,1,9014
3342,33,932
489,56,8852
1542,41,2614
3713,12,3450
940,1,6807
3215,47,1291
956,40,1781
2011,28,4024
582,14,8111
3530,19,6320
399,38,7912
3105,55,3907
2347,33,3685
156,33,9324
3286,3,9941
437,38,8447
1739,2,1877
1528,59,9378
2909,22,8360
2654,5,8738
1508,21,638
3889,60,1838
1187,32,8597
789,39,6847
3672,18,5847
3661,55,2329
2188,50,5267
838,21,1607
3234,45,9735
1675,15,4957
3826,45,4887
1401,14,3309
2226,33,6948
3657,61,4761
1523,3,4145
2126,28,9274
1270,49,8380
1325,1,5648
2903,12,8186
3238,23,9693
154,14,4443
1943,36,2018
2576,27,5724
3880,60,8361
204,20,3329
2523,11,1361
654,41,6017
1985,9,4638
365,39,1110
2081,3,2617
319,39,2798
3999,28,6323
519,27,4406
3113,33,3566
988,19,1564
1560,42,8908
3456,20,1400
3634,15,7308
3979,31,9124
3090,12,3557
1895,13,2557
421,11,6204
2191,19,2779
2859,44,1748
64,60,906
1641,41,6829
251,13,4222
171,8,4798
751,24,4761
3456,49,7124
616,35,5682
1459,24,577
1946,42,3916
1921,61,4220
327,30,9643
2424,34,8237
3765,53,5199
2652,38,7792
2366,27,3048
883,21,9511
1514,36,4326
3241,47,5603
1530,21,8492
2629,10,5488
514,28,5475
775,9,3461
2187,29,7360
428,34,6922
920,22,1639
3406,34,2617
2498,34,5185
2094,21,2655
1713,38,9512
3230,23,6298
593,52,8015
1091,51,975
601,24,689
3400,53,4548
966,15,6148
1735,61,9751
1436,53,5367
254,24,6424
1315,3,5131
2353,61,1353
346,38,7871
1854,27,3577
1009,5,8436
1502,44,8853
3580,40,514
3912,61,2848
2548,16,6995
517,15,3623
414,44,6592
822,60,2876
3361,24,6624
786,21,1815
551,38,5608
2496,45,5760
2592,45,4570
2806,42,5273
313,56,3588
1095,39,9716
728,32,6070
2656,32,9892
3682,33,1644
2226,31,3482
3108,12,6581
2983,57,1073
3970,46,6395
3461,48,843
3297,53,5482
1668,61,1119
3679,55,1983
3840,32,8137
2597,18,2054
516,33,5883
491,25,9087
1387,38,4072
3706,3,7396
1169,14,5434
1438,26,9633
2750,50,5315
3837,43,7705
1348,31,9361
2583,9,3619
3389,29,1686
1044,29,9972
3393,30,5094
1708,4,5154
1263,44,2416
1950,60,2567
1625,6,766
3361,30,4011
2214,7,6449
1143,53,2479
2921,11,6599
2352,10,1189
434,40,2771
2772,43,7023
1965,22,6342
651,56,6129
2219,8,5530
1564,24,6051
1149,42,7303
2548,21,7817
2991,34,1480
413,46,8365
1870,16,3179
1337,19,5403
973,57,7746
388,48,8145
2024,25,6375
1816,33,7513
3146,52,5230
1232,10,8364
1438,24,5088
2805,6,6071
1262,54,1164
2645,58,8804
2621,36,5203
385,44,9504
3747,29,1328
2804,49,2307
1371,1,7466
395,17,9076
1180,35,4046
227,17,5379
3313,59,7213
663,33,5202
2147,26,2405
1458,58,9569
548,39,5149
3080,31,501
1553,43,9195
3490,24,3163
89,13,4968
273,4,8087
896,12,2827
2067,24,3581
2040,30,4553
3194,4,5436
2669,30,1615
3287,26,4243
3328,42,9614
189,20,9387
3649,47,3051
3503,55,2477
2563,58,8972
2845,15,1882
3348,9,7632
2446,20,8231
286,19,2138
2787,37,9805
1963,19,2526
467,11,7935
2249,58,4188
3208,50,3368
532,37,8055
457,47,9801
655,3,3658
2054,53,4843
2207,25,6259
1013,1,8125
871,26,1522
3363,23,4398
928,47,1930
2850,56,5421
1822,42,3600
624,5,4158
50,53,1666
3266,13,8971
1468,5,4999
934,18,7708
3902,39,7776
1508,10,5241
90,54,8953
656,2,9967
1113,16,5299
2680,46,9105
632,4,6589
3992,30,2385
521,54,3969
1372,9,9654
973,43,4801
1974,9,7670
986,29,9212
530,48,7932
